id;description;type;enum;format;minimum;exclusiveMinimum;maximum;exclusiveMaximum;minLength;maxLength;uniqueItems;minItems;multipleOf;maxItems;properties;required;discriminator;oneOf;allOf;readOnly;menuItem;expandible
E000111;Enumerado;string;Calle,Avenida,Camino,Plaza,Paseo,ApartadoDeCorreos,Bajada,Bloque,Barrio,Concejo,Carretera,Caserio,Diseminado,Entrada,EstacionDeFerrocarril,Glorieta,GrupoAgrupacion,Jardines,Mercado,Monte,Manzana,Poligono,Pasaje,Parque,Paraje,Ronda,Subida,Travesia;;;;;;;;;;;;;;;;;;false;false
E000211;Escalar;string;;;;;;;;30;;;;;;;;;;;false;false
E000311;Escalar;string;;;;;;;;3;;;;;;;;;;;false;false
E000411;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
E000511;Escalar;string;;;;;;;;3;;;;;;;;;;;false;false
E000611;Escalar;string;;;;;;;;2;;;;;;;;;;;false;false
E000711;Escalar;string;;;;;;;;25;;;;;;;;;;;false;false
E000811;Escalar;string;;;;;;;;30;;;;;;;;;;;false;false
E000911;Escalar;string;;;;;;;;6;;;;;;;;;;;false;false
E001011;Enumerado;string;NoProcede,AdquisicionProtegida;;;;;;;;;;;;;;;;;;false;false
E001111;Enumerado;string;NoProcede,InicioAntes13,AcogidaLF;;;;;;;;;;;;;;;;;;false;false
C091301;Escalar;string;;date;;;;;;;;;;;;;;;;;false;false
C091401;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C092001;Escalar;string;;date;;;;;;;;;;;;;;;;;false;false
C092101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C092201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E000121;Enumerado;string;Calle,Avenida,Camino,Plaza,Paseo,ApartadoDeCorreos,Bajada,Bloque,Barrio,Concejo,Carretera,Caserio,Diseminado,Entrada,EstacionDeFerrocarril,Glorieta,GrupoAgrupacion,Jardines,Mercado,Monte,Manzana,Poligono,Pasaje,Parque,Paraje,Ronda,Subida,Travesia;;;;;;;;;;;;;;;;;;false;false
E000221;Escalar;string;;;;;;;;30;;;;;;;;;;;false;false
E000321;Escalar;string;;;;;;;;3;;;;;;;;;;;false;false
E000421;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
E000521;Escalar;string;;;;;;;;3;;;;;;;;;;;false;false
E000621;Escalar;string;;;;;;;;2;;;;;;;;;;;false;false
E000721;Escalar;string;;;;;;;;25;;;;;;;;;;;false;false
E000821;Escalar;string;;;;;;;;30;;;;;;;;;;;false;false
E000921;Escalar;string;;;;;;;;6;;;;;;;;;;;false;false
E001021;Enumerado;string;NoProcede,RehabilitacionProtegida,RehabilitacionProtegidaEnergetica;;;;;;;;;;;;;;;;;;false;false
E001121;Enumerado;string;NoProcede,InicioAntes13,AcogidaLF;;;;;;;;;;;;;;;;;;false;false
C092401;Escalar;string;;date;;;;;;;;;;;;;;;;;false;false
C092501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C092601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C092701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C096901;Escalar;number;;percentage;0;;100;;;;;;;;;;;;;;false;false
C092901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
A000501;Enumerado;string;Si,No;;;;;;;;;;;;;;;;;;false;false
A000601;Enumerado;string;NoProcede,InicioAntes13,AcogidaLF;;;;;;;;;;;;;;;;;;false;false
A000101;Escalar;string;;;;;;;;25;;;;;;;;;;;false;false
A000201;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
A000301;;string;Si,No;;;;;;;;;;;;;;;;;;false;false
IBAN0;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000401;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000402;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000403;Escalar;string;;;;;;;;2;;;;;;;;;;;false;false
A000404;Escalar;string;;;;;;;;10;;;;;;;;;;;false;false
C192401;Escalar;string;;date;;;;;;;;;;;;;;;;;false;false
C192501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C192601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C192701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C196901;Escalar;number;;percentage;0;;100;;;;;;;;;;;;;;false;false
C192901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C192801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
A000511;Enumerado;string;Si,No;;;;;;;;;;;;;;;;;;false;false
A000611;Enumerado;string;NoProcede,InicioAntes13,AcogidaLF;;;;;;;;;;;;;;;;;;false;false
A000111;Escalar;string;;;;;;;;25;;;;;;;;;;;false;false
A000211;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
A000311;;string;Si,No;;;;;;;;;;;;;;;;;;false;false
IBAN1;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000411;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000412;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000413;Escalar;string;;;;;;;;2;;;;;;;;;;;false;false
A000414;Escalar;string;;;;;;;;10;;;;;;;;;;;false;false
C093001;Escalar;string;;date;;;;;;;;;;;;;;;;;false;false
C093101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C093201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C093301;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C097001;Escalar;number;;percentage;0;;100;;;;;;;;;;;;;;false;false
C093501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
A000521;Enumerado;string;Porc3RehabilitacionIniciada2009y2011,Porc5Rehabil2009y2011yMejoraEficiEnergetica,No;;;;;;;;;;;;;;;;;;false;false
A000621;Enumerado;string;NoProcede,InicioAntes13,AcogidaLF;;;;;;;;;;;;;;;;;;false;false
A000121;Escalar;string;;;;;;;;25;;;;;;;;;;;false;false
A000221;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
A000321E_Si;;string;Si;;;;;;;;;;;;;;;;;;false;false
IBAN2;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000421;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000422;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
A000423;Escalar;string;;;;;;;;2;;;;;;;;;;;false;false
A000424;Escalar;string;;;;;;;;10;;;;;;;;;;;false;false
A000321E_No;;string;No;;;;;;;;;;;;;;;;;;false;false
C097201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C097401;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C097601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E000131;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E000231;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C197801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C978101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C978201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C978301;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C063501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C063901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C064001;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C064101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C093601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C093701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C093801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C093901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C094001;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C094101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C094201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C094301;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C094401;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C094501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C638601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C638701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C639001;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C639101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C639201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C639301;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959001;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959301;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959401;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E959901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960001;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960301;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960401;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
E960901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C095701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000201;Escalar;number;;;;;2100000000;;;;;;;;;;;;;;false;false
Q000301;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000401;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000501;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000701;Escalar;string;;nif;;;;;;10;;;;;;;;;;;false;false
Q000801;Escalar;string;;;;;;;;27;;;;;;;;;;;false;false
Q000901;Escalar;number;;percentage;0;;100;;;;;;;;;;;;;;false;false
Q000121;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000221;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000321;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
Q000421;Escalar;string;;;;;;;;27;;;;;;;;;;;false;false
C082101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
S001131;Escalar;string;;nif;;;;;;10;;;;;;;;;;;false;false
S002131;Escalar;string;;;;;;;;20;;;;;;true;;;;;false;false
S003131;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
S004131;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
S005131;Enumerado;string;Si,No;;;;;;;;;;;;;;;;;;false;false
S006131;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
S082531;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L000191;Escalar;string;;nif;;;;;;10;;;;;;;;;;;false;false
L000291;Enumerador;string;Vivienda,Aparcamiento,Trastero,BajeraSinUso,Oficina,LocalComercial,RecintoIndustrial,OtrosInmuebles;;;;;;;;;;;;;;;;;;false;false
L000391;Escalar;string;;;;;;;;40;;;;;;;;;;;false;false
L000491;Enumerador;string;Alava,Albacete,Alicante,Almeria,Asturias,Avila,Badajoz,Baleares,Barcelona,Bizkaia,Burgos,Caceres,Cadiz,Cantabria,Castellon,Ceuta,Ciudadreal,Cordoba,Coruna,Cuenca,Gipuzkoa,Girona,Granada,Guadalajara,Huelva,Huesca,Jaen,Laspalmas,Leon,Lleida,Lugo,Madrid,Malaga,Melilla,Murcia,Navarra,Orense,Otros,Palencia,Pontevedra,Rioja,Salamanca,Sctenerife,Segovia,Sevilla,Soria,Tarragona,Teruel,Toledo,Valencia,Valladolid,Zamora,Zaragoza;;;;;;;;;;;;;;;;;;false;false
L000591;Enumerador;string;Calle,Avenida,Camino,Plaza,Paseo,ApartadoDeCorreos,Bajada,Bloque,Barrio,Concejo,Carretera,Caserio,Diseminado,Entrada,EstacionDeFerrocarril,Glorieta,GrupoAgrupacion,Jardines,Mercado,Monte,Manzana,Poligono,Pasaje,Parque,Paraje,Ronda,Subida,Travesia;;;;;;;;;;;;;;;;;;false;false
L000691;Escalar;string;;;;;;;;25;;;;;;;;;;;false;false
L000791;Escalar;string;;;;;;;;3;;;;;;;;;;;false;false
L000891;Escalar;string;;;;;;;;1;;;;;;;;;;;false;false
L000991;Escalar;string;;;;;;;;2;;;;;;;;;;;false;false
L001091;Escalar;string;;;;;;;;3;;;;;;;;;;;false;false
L001191;Escalar;number;;percentage;0;;100;;;;;;;;;;;;;;false;false
L001291;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L001391;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L001491;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L001591;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
L001691;Escalar;string;;;;;;;;2;;;;;;;;;;;false;false
L001791;Escalar;string;ViviendaHabitual,CedidoArrendamiento,CedidoUsufructo,CedidoGratuita,Desocupado,Otras;;;;;;;;;;;;;;;;;;false;false
L001891;Escalar;string;;;;;;;;3;;;;;;;;;;;false;false
L001991;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L002091;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L002092;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
L002191;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L002291;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L002391;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L002392;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
L002491;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L002591;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
L002791;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
L002792;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
B026801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
B046801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
X000111;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
X000211;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C016901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C047001;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
asignacionTributaria;;string;FinesSociales,IglesiaCatolica,Ninguna,IglesiaCatolicaYFinesSociales;;;;;;;;;;;;;;;;;;false;false
importe;Escalar;number;;;;;2100000000;;;;;;;;;;;;;;false;false
tipoPago;;string;Fraccionado,NoFraccionado;;;;;;;;;;;;;;;;;;false;false
plazo1;Escalar;number;;;;;2100000000;;;;;;;;;;;;;;false;false
plazo2;Escalar;number;;;;;2100000000;;;;;;;;;;;;;;false;false
modoPago;;string;CartaPago,CobroBancario;;;;;;;;;;;;;;;;;;false;false
siGenera;;string;Si;;;;;;;;;;;;;;;;;;false;false
noGenera;;string;No;;;;;;;;;;;;;;;;;;false;false
idioma;;string;Castellano,Euskera;;;;;;;;;;;;;;;;;;false;false
C099601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;;false;false
C099605;Enumerado;string;No,Si;;;;;;;;;;;;;;;;;;false;false
modalidad;;string;Individual,Conjunta,Separada,ConjuntaEspecial;;;;;;;;;;;;;;;;;;false;false
IBANEntrega;;string;;;;;;;;4;;;;;;;;;;;false;false
EntidadEntrega;;string;;;;;;;;4;;;;;;;;;;;false;false
SucursalEntrega;;string;;;;;;;;4;;;;;;;;;;;false;false
DCEntrega;;string;;;;;;;;2;;;;;;;;;;;false;false
NCuentaEntrega;;string;;;;;;;;10;;;;;;;;;;;false;false
primerApellido;;string;;;;;;;;20;;;;;;;;;;;false;false
segundoApellido;;string;;;;;;;;20;;;;;;;;;;;false;false
nombre;;string;;;;;;;2;20;;;;;;;;;;;false;false
nif;;string;;nif;;;;;;;;;;;;;;;;;false;false
fechaNacimiento;;string;;date;;;;;;;;;;;;;;;;;false;false
fechaFallecimiento;;string;;date;;;;;;;;;;;;;;;;;false;false
minusvalia;;string;SinGrado,MayorIgual33menor65,MayorIgual65;;;;;;;;;;;;;;;;;;false;false
sexo;;string;Hombre,Mujer;;;;;;;;;;;;;;;;;;false;false
nuevoDomicilio;;string;No,Si;;;;;;;;;;;;;;;;;;false;false
tipoVia;;string;Calle,Avenida,Camino,Plaza,Paseo,ApartadoDeCorreos,Bajada,Bloque,Barrio,Concejo,Carretera,Caserio,Diseminado,Entrada,EstacionDeFerrocarril,Glorieta,GrupoAgrupacion,Jardines,Mercado,Monte,Manzana,Poligono,Pasaje,Parque,Paraje,Ronda,Subida,Travesia;;;;;;;;;;;;;;;;;;false;false
calle;;string;;;;;;;;30;;;;;;;;;;;false;false
numero;;string;;;;;;;;3;;;;;;;;;;;false;false
escalera;;string;;;;;;;;4;;;;;;;;;;;false;false
piso;;string;;;;;;;;3;;;1;;;;;;;;false;false
puerta;;string;;;;;;;;2;;;;;;;;;;;false;false
localidad;;string;;;;;;;;25;;;;;;;;;;;false;false
codigoPostal;;string;;postalCode;;;;;;6;;;;;;;;;;;false;false
telefono;;string;;phoneNumber;;;;;;10;;;;;;;;;;;false;false
correoElectronico;;string;;email;;;;;;45;;;;;;;;;;;false;false
tipoResidenciaE_Otros;;string;Propiedad,Usufructo,CesionGratuitaParientes,CesionGratuitaTerceros,DomicilioFamiliares,OtrasSituaciones;;;;;;;;;;;;;;;;;;false;false
tipoResidenciaE_Arrendamiento;;string;Arrendamiento;;;;;;;;;;;;;;;;;;false;false
nifArrendador;Escalar;string;;nif;;;;;;10;;;;;;;;;;;false;false
Apellido1Arrendador;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
Apellido2Arrendador;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
nombreArrendador;Escalar;string;;;;;;;;20;;;;;;;;;;;false;false
tieneHechosEconomicos;;object;;;;;;;;;;;;;hechosEconomicos;;;;;;false;false
incapacitado;;boolean;;;;;;;;;;;;;;;;;;;false;false
reduccionesVinculadasAEnum;;string;Ambos,Declarante,Conyuge;;;;;;;;;;;;;;;;;;false;false
parentesco;;string;Hijo,HijoEnLaUFNoMonoparental,AdopcionTresPrimerosAños,AdopcionInternacionalTresPrimerosAños,HijosOtraUF,HijosOtraUFConCustodiaCompartida,Otros,OtrosUF;;;;;;;;;;;;;;;;;;false;false
estudiante;;boolean;;;;;;;;;;;;;;;;;;;false;false
reduccionesVinculadasAAscendienteEnum;;string;Declarante,Conyuge;;;;;;;;;;;;;;;;;;false;false
C007102;Enumerado;string;PorInmueble,Global;;;;;;;;;;;;;;;;;;false;false
E001113;escalar;number;;;;;;;;;;;;;;;;;;true;false;false
C095601;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C065801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C097801;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C066300;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
reduccionesVinculadasAConyugeEnum;;string;Declarante;;;;;;;;;;;;;;;;;;false;false
modalidadTributacion;;string;Individual,Conjunta,Separada,ConjuntaEspecial;;;;;;;;;;;;;;;;;;false;false
prefijoIBAN;Escalar;string;;;;;;;;4;;;;;;;;;;;false;false
entidad;;string;;entidad;;;;;;4;;;;;;;;;;;false;false
sucursal;;string;;sucursal;;;;;;4;;;;;;;;;;;false;false
dc;;string;;dc;;;;;;2;;;;;;;;;;;false;false
ncuenta;;string;;numeroCuenta;;;;;;10;;;;;;;;;;;false;false
nifSujetoPasivo;;string;;nif;;;;;;;;;;;;;;;;;false;false
C165901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C002201;Enumerado;string;;;;;;;;;;;;;;;;;;true;false;false
C156008;Escalar;string;Cumple,NoCumple;;;;;;;;;;;;;;;;;true;false;false
C067001;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C067002;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C066901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C166101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C095901;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C096101;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C096201;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C096107;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C096115;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C096125;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C098701;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C098702;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
C006401;Enumerado;string;;;;;;;;;;;;;;;;;;true;false;false
E000331;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
E000431;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
D248220;Escalar;number;;;0;;2100000000;;;;;;;;;;;;;true;false;false
